Symbol,Month,Year
AMP,4,1990
AME,4,1990
AMGN,4,1990
APH,4,1990
ADI,4,1990
ANSS,4,1990
AON,4,1990
APA,4,1990
AAPL,4,1990
AMAT,4,1990
APTV,4,1990
ACGL,4,1990
ADM,4,1990
ANET,4,1990
AJG,4,1990
AIZ,4,1990
T,4,1990
ATO,4,1990
ADSK,4,1990
ADP,4,1990
AZO,4,1990
AVB,4,1990
AVY,4,1990
AXON,4,1990
BKR,4,1990
BALL,4,1990
BAC,4,1990
BAX,4,1990
BDX,4,1990
BRK.B,4,1990
BBY,4,1990
TECH,4,1990
BIIB,4,1990
BLK,4,1990
BX,4,1990
BK,4,1990
BA,4,1990
BKNG,4,1990
BWA,4,1990
BSX,4,1990
BMY,4,1990
AVGO,4,1990
BR,4,1990
BRO,4,1990
BF.B,4,1990
BLDR,4,1990
BG,4,1990
BXP,4,1990
CHRW,4,1990
CDNS,4,1990
CZR,4,1990
CPT,4,1990
CPB,4,1990
COF,4,1990
CAH,4,1990
KMX,4,1990
CCL,4,1990
CARR,4,1990
CTLT,4,1990
CAT,4,1990
CBOE,4,1990
CBRE,4,1990
CDW,4,1990
CE,4,1990
COR,4,1990
CNC,4,1990
CNP,4,1990
CF,4,1990
CRL,4,1990
SCHW,4,1990
CHTR,4,1990
CVX,4,1990
CMG,4,1990
CB,4,1990
CHD,4,1990
CI,4,1990
CINF,4,1990
CTAS,4,1990
CSCO,4,1990
C,4,1990
CFG,4,1990
CLX,4,1990
CME,4,1990
CMS,4,1990
KO,4,1990
CTSH,4,1990
CL,4,1990
CMCSA,4,1990
CAG,4,1990
COP,4,1990
ED,4,1990
STZ,4,1990
CEG,4,1990
COO,4,1990
CPRT,4,1990
GLW,4,1990
CPAY,4,1990
CTVA,4,1990
CSGP,4,1990
COST,4,1990
CTRA,4,1990
CRWD,4,1990
CCI,4,1990
CSX,4,1990
CMI,4,1990
CVS,4,1990
DHR,4,1990
DRI,4,1990
DVA,4,1990
DAY,4,1990
DECK,4,1990
DE,4,1990
DELL,4,1990
DAL,4,1990
DVN,4,1990
DXCM,4,1990
FANG,4,1990
DLR,4,1990
DFS,4,1990
DG,4,1990
DLTR,4,1990
D,4,1990
DPZ,4,1990
DOV,4,1990
DOW,4,1990
DHI,4,1990
DTE,4,1990
DUK,4,1990
DD,4,1990
EMN,4,1990
ETN,4,1990
EBAY,4,1990
ECL,4,1990
EIX,4,1990
EW,4,1990
EA,4,1990
ELV,4,1990
EMR,4,1990
ENPH,4,1990
ETR,4,1990
EOG,4,1990
EPAM,4,1990
EQT,4,1990
EFX,4,1990
EQIX,4,1990
EQR,4,1990
ERIE,4,1990
ESS,4,1990
EL,4,1990
EG,4,1990
EVRG,4,1990
ES,4,1990
EXC,4,1990
EXPE,4,1990
EXPD,4,1990
EXR,4,1990
XOM,4,1990
FFIV,4,1990
FDS,4,1990
FICO,4,1990
FAST,4,1990
FRT,4,1990
FDX,4,1990
FIS,4,1990
FITB,4,1990
FSLR,4,1990
FE,4,1990
FI,4,1990
FMC,4,1990
F,4,1990
FTNT,4,1990
FTV,4,1990
FOXA,4,1990
FOX,4,1990
BEN,4,1990
FCX,4,1990
GRMN,4,1990
IT,4,1990
GE,4,1990
GEHC,4,1990
GEV,4,1990
GEN,4,1990
GNRC,4,1990
GD,4,1990
GIS,4,1990
GM,4,1990
GPC,4,1990
GILD,4,1990
GPN,4,1990
GL,4,1990
GDDY,4,1990
GS,4,1990
HAL,4,1990
HIG,4,1990
HAS,4,1990
HCA,4,1990
DOC,4,1990
HSIC,4,1990
HSY,4,1990
HES,4,1990
HPE,4,1990
HLT,4,1990
HOLX,4,1990
HD,4,1990
HON,4,1990
HRL,4,1990
HST,4,1990
HWM,4,1990
HPQ,4,1990
HUBB,4,1990
HUM,4,1990
HBAN,4,1990
HII,4,1990
IBM,4,1990
IEX,4,1990
IDXX,4,1990
ITW,4,1990
INCY,4,1990
IR,4,1990
PODD,4,1990
INTC,4,1990
ICE,4,1990
IFF,4,1990
IP,4,1990
IPG,4,1990
INTU,4,1990
ISRG,4,1990
IVZ,4,1990
INVH,4,1990
IQV,4,1990
IRM,4,1990
JBHT,4,1990
JBL,4,1990
JKHY,4,1990
J,4,1990
JNJ,4,1990
JCI,4,1990
JPM,4,1990
JNPR,4,1990
K,4,1990
KVUE,4,1990
KDP,4,1990
KEY,4,1990
KEYS,4,1990
KMB,4,1990
KIM,4,1990
KMI,4,1990
KKR,4,1990
KLAC,4,1990
KHC,4,1990
KR,4,1990
LHX,4,1990
LH,4,1990
LRCX,4,1990
LW,4,1990
LVS,4,1990
LDOS,4,1990
LEN,4,1990
LLY,4,1990
LIN,4,1990
LYV,4,1990
LKQ,4,1990
LMT,4,1990
L,4,1990
LOW,4,1990
LULU,4,1990
LYB,4,1990
MTB,4,1990
MRO,4,1990
MPC,4,1990
MKTX,4,1990
MAR,4,1990
MMC,4,1990
MLM,4,1990
MAS,4,1990
MA,4,1990
MTCH,4,1990
MKC,4,1990
MCD,4,1990
MCK,4,1990
MDT,4,1990
MRK,4,1990
META,4,1990
MET,4,1990
MTD,4,1990
MGM,4,1990
MCHP,4,1990
MU,4,1990
MSFT,4,1990
MAA,4,1990
MRNA,4,1990
MHK,4,1990
MOH,4,1990
TAP,4,1990
MDLZ,4,1990
MPWR,4,1990
MNST,4,1990
MCO,4,1990
MS,4,1990
MOS,4,1990
MSI,4,1990
MSCI,4,1990
NDAQ,4,1990
NTAP,4,1990
NFLX,4,1990
NEM,4,1990
NWSA,4,1990
NWS,4,1990
NEE,4,1990
NKE,4,1990
NI,4,1990
NDSN,4,1990
NSC,4,1990
NTRS,4,1990
NOC,4,1990
NCLH,4,1990
NRG,4,1990
NUE,4,1990
NVDA,4,1990
NVR,4,1990
NXPI,4,1990
ORLY,4,1990
OXY,4,1990
ODFL,4,1990
OMC,4,1990
ON,4,1990
OKE,4,1990
ORCL,4,1990
OTIS,4,1990
PCAR,4,1990
PKG,4,1990
PLTR,4,1990
PANW,4,1990
PARA,4,1990
PH,4,1990
PAYX,4,1990
PAYC,4,1990
PYPL,4,1990
PNR,4,1990
PEP,4,1990
PFE,4,1990
PCG,4,1990
PM,4,1990
PSX,4,1990
PNW,4,1990
PNC,4,1990
POOL,4,1990
PPG,4,1990
PPL,4,1990
PFG,4,1990
PG,4,1990
PGR,4,1990
PLD,4,1990
PRU,4,1990
PEG,4,1990
PTC,4,1990
PSA,4,1990
PHM,4,1990
QRVO,4,1990
PWR,4,1990
QCOM,4,1990
DGX,4,1990
RL,4,1990
RJF,4,1990
RTX,4,1990
O,4,1990
REG,4,1990
REGN,4,1990
RF,4,1990
RSG,4,1990
RMD,4,1990
RVTY,4,1990
ROK,4,1990
ROL,4,1990
ROP,4,1990
ROST,4,1990
RCL,4,1990
SPGI,4,1990
CRM,4,1990
SBAC,4,1990
SLB,4,1990
STX,4,1990
SRE,4,1990
NOW,4,1990
SHW,4,1990
SPG,4,1990
SWKS,4,1990
SJM,4,1990
SW,4,1990
SNA,4,1990
SOLV,4,1990
SO,4,1990
LUV,4,1990
SWK,4,1990
SBUX,4,1990
STT,4,1990
STLD,4,1990
STE,4,1990
SYK,4,1990
SMCI,4,1990
SYF,4,1990
SNPS,4,1990
SYY,4,1990
TMUS,4,1990
TROW,4,1990
TTWO,4,1990
TPR,4,1990
TRGP,4,1990
TGT,4,1990
TEL,4,1990
TDY,4,1990
TFX,4,1990
TER,4,1990
TSLA,4,1990
TXN,4,1990
TXT,4,1990
TMO,4,1990
TJX,4,1990
TSCO,4,1990
TT,4,1990
TDG,4,1990
TRV,4,1990
TRMB,4,1990
TFC,4,1990
TYL,4,1990
TSN,4,1990
USB,4,1990
UBER,4,1990
UDR,4,1990
ULTA,4,1990
UNP,4,1990
UAL,4,1990
UPS,4,1990
URI,4,1990
UNH,4,1990
UHS,4,1990
VLO,4,1990
VTR,4,1990
VLTO,4,1990
VRSN,4,1990
VRSK,4,1990
VZ,4,1990
VRTX,4,1990
VTRS,4,1990
VICI,4,1990
V,4,1990
VST,4,1990
VMC,4,1990
WRB,4,1990
GWW,4,1990
WAB,4,1990
WBA,4,1990
WMT,4,1990
DIS,4,1990
WBD,4,1990
WM,4,1990
WAT,4,1990
WEC,4,1990
WFC,4,1990
WELL,4,1990
WST,4,1990
WDC,4,1990
WY,4,1990
WMB,4,1990
WTW,4,1990
WYNN,4,1990
XEL,4,1990
XYL,4,1990
YUM,4,1990
ZBRA,4,1990
ZBH,4,1990
ZTS,4,1990
MMM,5,1990
AOS,5,1990
ABT,5,1990
ABBV,5,1990
ACN,5,1990
ADBE,5,1990
AMD,5,1990
AES,5,1990
AFL,5,1990
A,5,1990
APD,5,1990
ABNB,5,1990
AKAM,5,1990
ALB,5,1990
ARE,5,1990
ALGN,5,1990
ALLE,5,1990
LNT,5,1990
ALL,5,1990
GOOGL,5,1990
GOOG,5,1990
MO,5,1990
AMZN,5,1990
AMCR,5,1990
AMTM,5,1990
AEE,5,1990
AEP,5,1990
AXP,5,1990
AIG,5,1990
AMT,5,1990
AWK,5,1990
AMP,5,1990
AME,5,1990
AMGN,5,1990
APH,5,1990
ADI,5,1990
ANSS,5,1990
AON,5,1990
APA,5,1990
AAPL,5,1990
AMAT,5,1990
APTV,5,1990
ACGL,5,1990
ADM,5,1990
ANET,5,1990
AJG,5,1990
AIZ,5,1990
T,5,1990
ATO,5,1990
ADSK,5,1990
ADP,5,1990
AZO,5,1990
AVB,5,1990
AVY,5,1990
AXON,5,1990
BKR,5,1990
BALL,5,1990
BAC,5,1990
BAX,5,1990
BDX,5,1990
BRK.B,5,1990
BBY,5,1990
TECH,5,1990
BIIB,5,1990
BLK,5,1990
BX,5,1990
BK,5,1990
BA,5,1990
BKNG,5,1990
BWA,5,1990
BSX,5,1990
BMY,5,1990
AVGO,5,1990
BR,5,1990
BRO,5,1990
BF.B,5,1990
BLDR,5,1990
BG,5,1990
BXP,5,1990
CHRW,5,1990
CDNS,5,1990
CZR,5,1990
CPT,5,1990
CPB,5,1990
COF,5,1990
CAH,5,1990
KMX,5,1990
CCL,5,1990
CARR,5,1990
CTLT,5,1990
CAT,5,1990
CBOE,5,1990
CBRE,5,1990
CDW,5,1990
CE,5,1990
COR,5,1990
CNC,5,1990
CNP,5,1990
CF,5,1990
CRL,5,1990
SCHW,5,1990
CHTR,5,1990
CVX,5,1990
CMG,5,1990
CB,5,1990
CHD,5,1990
CI,5,1990
CINF,5,1990
CTAS,5,1990
CSCO,5,1990
C,5,1990
CFG,5,1990
CLX,5,1990
CME,5,1990
CMS,5,1990
KO,5,1990
CTSH,5,1990
CL,5,1990
CMCSA,5,1990
CAG,5,1990
COP,5,1990
ED,5,1990
STZ,5,1990
CEG,5,1990
COO,5,1990
CPRT,5,1990
GLW,5,1990
CPAY,5,1990
CTVA,5,1990
CSGP,5,1990
COST,5,1990
CTRA,5,1990
CRWD,5,1990
CCI,5,1990
CSX,5,1990
CMI,5,1990
CVS,5,1990
DHR,5,1990
DRI,5,1990
DVA,5,1990
DAY,5,1990
DECK,5,1990
DE,5,1990
DELL,5,1990
DAL,5,1990
DVN,5,1990
DXCM,5,1990
FANG,5,1990
DLR,5,1990
DFS,5,1990
DG,5,1990
DLTR,5,1990
D,5,1990
DPZ,5,1990
DOV,5,1990
DOW,5,1990
DHI,5,1990
DTE,5,1990
DUK,5,1990
DD,5,1990
EMN,5,1990
ETN,5,1990
EBAY,5,1990
ECL,5,1990
EIX,5,1990
EW,5,1990
EA,5,1990
ELV,5,1990
EMR,5,1990
ENPH,5,1990
ETR,5,1990
EOG,5,1990
EPAM,5,1990
EQT,5,1990
EFX,5,1990
EQIX,5,1990
EQR,5,1990
ERIE,5,1990
ESS,5,1990
EL,5,1990
EG,5,1990
EVRG,5,1990
ES,5,1990
EXC,5,1990
EXPE,5,1990
EXPD,5,1990
EXR,5,1990
XOM,5,1990
FFIV,5,1990
FDS,5,1990
FICO,5,1990
FAST,5,1990
FRT,5,1990
FDX,5,1990
FIS,5,1990
FITB,5,1990
FSLR,5,1990
FE,5,1990
FI,5,1990
FMC,5,1990
F,5,1990
FTNT,5,1990
FTV,5,1990
FOXA,5,1990
FOX,5,1990
BEN,5,1990
FCX,5,1990
GRMN,5,1990
IT,5,1990
GE,5,1990
GEHC,5,1990
GEV,5,1990
GEN,5,1990
GNRC,5,1990
GD,5,1990
GIS,5,1990
GM,5,1990
GPC,5,1990
GILD,5,1990
GPN,5,1990
GL,5,1990
GDDY,5,1990
GS,5,1990
HAL,5,1990
HIG,5,1990
HAS,5,1990
HCA,5,1990
DOC,5,1990
HSIC,5,1990
HSY,5,1990
HES,5,1990
HPE,5,1990
HLT,5,1990
HOLX,5,1990
HD,5,1990
HON,5,1990
HRL,5,1990
HST,5,1990
HWM,5,1990
HPQ,5,1990
HUBB,5,1990
HUM,5,1990
HBAN,5,1990
HII,5,1990
IBM,5,1990
IEX,5,1990
IDXX,5,1990
ITW,5,1990
INCY,5,1990
IR,5,1990
PODD,5,1990
INTC,5,1990
ICE,5,1990
IFF,5,1990
IP,5,1990
IPG,5,1990
INTU,5,1990
ISRG,5,1990
IVZ,5,1990
INVH,5,1990
IQV,5,1990
IRM,5,1990
JBHT,5,1990
JBL,5,1990
JKHY,5,1990
J,5,1990
JNJ,5,1990
JCI,5,1990
JPM,5,1990
JNPR,5,1990
K,5,1990
KVUE,5,1990
KDP,5,1990
KEY,5,1990
KEYS,5,1990
KMB,5,1990
KIM,5,1990
KMI,5,1990
KKR,5,1990
KLAC,5,1990
KHC,5,1990
KR,5,1990
LHX,5,1990
LH,5,1990
LRCX,5,1990
LW,5,1990
LVS,5,1990
LDOS,5,1990
LEN,5,1990
LLY,5,1990
LIN,5,1990
LYV,5,1990
LKQ,5,1990
LMT,5,1990
L,5,1990
LOW,5,1990
LULU,5,1990
LYB,5,1990
MTB,5,1990
MRO,5,1990
MPC,5,1990
MKTX,5,1990
MAR,5,1990
MMC,5,1990
MLM,5,1990
MAS,5,1990
MA,5,1990
MTCH,5,1990
MKC,5,1990
MCD,5,1990
MCK,5,1990
MDT,5,1990
MRK,5,1990
META,5,1990
MET,5,1990
MTD,5,1990
MGM,5,1990
MCHP,5,1990
MU,5,1990
MSFT,5,1990
MAA,5,1990
MRNA,5,1990
MHK,5,1990
MOH,5,1990
TAP,5,1990
MDLZ,5,1990
MPWR,5,1990
MNST,5,1990
MCO,5,1990
MS,5,1990
MOS,5,1990
MSI,5,1990
MSCI,5,1990
NDAQ,5,1990
NTAP,5,1990
NFLX,5,1990
NEM,5,1990
NWSA,5,1990
NWS,5,1990
NEE,5,1990
NKE,5,1990
NI,5,1990
NDSN,5,1990
NSC,5,1990
NTRS,5,1990
NOC,5,1990
NCLH,5,1990
NRG,5,1990
NUE,5,1990
NVDA,5,1990
NVR,5,1990
NXPI,5,1990
ORLY,5,1990
OXY,5,1990
ODFL,5,1990
OMC,5,1990
ON,5,1990
OKE,5,1990
ORCL,5,1990
OTIS,5,1990
PCAR,5,1990
PKG,5,1990
PLTR,5,1990
PANW,5,1990
PARA,5,1990
PH,5,1990
PAYX,5,1990
PAYC,5,1990
PYPL,5,1990
PNR,5,1990
PEP,5,1990
PFE,5,1990
PCG,5,1990
PM,5,1990
PSX,5,1990
PNW,5,1990
PNC,5,1990
POOL,5,1990
PPG,5,1990
PPL,5,1990
PFG,5,1990
PG,5,1990
PGR,5,1990
PLD,5,1990
PRU,5,1990
PEG,5,1990
PTC,5,1990
PSA,5,1990
PHM,5,1990
QRVO,5,1990
PWR,5,1990
QCOM,5,1990
DGX,5,1990
RL,5,1990
RJF,5,1990
RTX,5,1990
O,5,1990
REG,5,1990
REGN,5,1990
RF,5,1990
RSG,5,1990
RMD,5,1990
RVTY,5,1990
ROK,5,1990
ROL,5,1990
ROP,5,1990
ROST,5,1990
RCL,5,1990
SPGI,5,1990
CRM,5,1990
SBAC,5,1990
SLB,5,1990
STX,5,1990
SRE,5,1990
NOW,5,1990
SHW,5,1990
SPG,5,1990
SWKS,5,1990
SJM,5,1990
SW,5,1990
SNA,5,1990
SOLV,5,1990
SO,5,1990
LUV,5,1990
SWK,5,1990
SBUX,5,1990
STT,5,1990
STLD,5,1990
STE,5,1990
SYK,5,1990
SMCI,5,1990
SYF,5,1990
SNPS,5,1990
SYY,5,1990
TMUS,5,1990
TROW,5,1990
TTWO,5,1990
TPR,5,1990
TRGP,5,1990
TGT,5,1990
TEL,5,1990
TDY,5,1990
TFX,5,1990
TER,5,1990
TSLA,5,1990
TXN,5,1990
TXT,5,1990
TMO,5,1990
TJX,5,1990
TSCO,5,1990
TT,5,1990
TDG,5,1990
TRV,5,1990
TRMB,5,1990
TFC,5,1990
TYL,5,1990
TSN,5,1990
USB,5,1990
UBER,5,1990
UDR,5,1990
ULTA,5,1990
UNP,5,1990
UAL,5,1990
UPS,5,1990
URI,5,1990
UNH,5,1990
UHS,5,1990
VLO,5,1990
VTR,5,1990
VLTO,5,1990
VRSN,5,1990
VRSK,5,1990
VZ,5,1990
VRTX,5,1990
VTRS,5,1990
VICI,5,1990
V,5,1990
VST,5,1990
VMC,5,1990
WRB,5,1990
GWW,5,1990
WAB,5,1990
WBA,5,1990
WMT,5,1990
DIS,5,1990
WBD,5,1990
WM,5,1990
WAT,5,1990
WEC,5,1990
WFC,5,1990
WELL,5,1990
WST,5,1990
WDC,5,1990
WY,5,1990
WMB,5,1990
WTW,5,1990
WYNN,5,1990
XEL,5,1990
XYL,5,1990
YUM,5,1990
ZBRA,5,1990
ZBH,5,1990
ZTS,5,1990
MMM,6,1990
AOS,6,1990
ABT,6,1990
ABBV,6,1990
ACN,6,1990
ADBE,6,1990
AMD,6,1990
AES,6,1990
AFL,6,1990
A,6,1990
APD,6,1990
ABNB,6,1990
AKAM,6,1990
ALB,6,1990
ARE,6,1990
ALGN,6,1990
ALLE,6,1990
LNT,6,1990
ALL,6,1990
GOOGL,6,1990
GOOG,6,1990
MO,6,1990
AMZN,6,1990
AMCR,6,1990
AMTM,6,1990
AEE,6,1990
AEP,6,1990
AXP,6,1990
AIG,6,1990
AMT,6,1990
AWK,6,1990
AMP,6,1990
AME,6,1990
AMGN,6,1990
APH,6,1990
ADI,6,1990
ANSS,6,1990
AON,6,1990
APA,6,1990
AAPL,6,1990
AMAT,6,1990
APTV,6,1990
ACGL,6,1990
ADM,6,1990
ANET,6,1990
AJG,6,1990
AIZ,6,1990
T,6,1990
ATO,6,1990
ADSK,6,1990
ADP,6,1990
AZO,6,1990
AVB,6,1990
AVY,6,1990
AXON,6,1990
BKR,6,1990
BALL,6,1990
BAC,6,1990
BAX,6,1990
BDX,6,1990
BRK.B,6,1990
BBY,6,1990
TECH,6,1990
BIIB,6,1990
BLK,6,1990
BX,6,1990
BK,6,1990
BA,6,1990
BKNG,6,1990
BWA,6,1990
BSX,6,1990
BMY,6,1990
AVGO,6,1990
BR,6,1990
BRO,6,1990
BF.B,6,1990
BLDR,6,1990
BG,6,1990
BXP,6,1990
CHRW,6,1990
CDNS,6,1990
CZR,6,1990
CPT,6,1990
CPB,6,1990
COF,6,1990
CAH,6,1990
KMX,6,1990
CCL,6,1990
CARR,6,1990
CTLT,6,1990
CAT,6,1990
CBOE,6,1990
CBRE,6,1990
CDW,6,1990
CE,6,1990
COR,6,1990
CNC,6,1990
CNP,6,1990
CF,6,1990
CRL,6,1990
SCHW,6,1990
CHTR,6,1990
CVX,6,1990
CMG,6,1990
CB,6,1990
CHD,6,1990
CI,6,1990
CINF,6,1990
CTAS,6,1990
CSCO,6,1990
C,6,1990
CFG,6,1990
CLX,6,1990
CME,6,1990
CMS,6,1990
KO,6,1990
CTSH,6,1990
CL,6,1990
CMCSA,6,1990
CAG,6,1990
COP,6,1990
ED,6,1990
STZ,6,1990
CEG,6,1990
COO,6,1990
CPRT,6,1990
GLW,6,1990
CPAY,6,1990
CTVA,6,1990
CSGP,6,1990
COST,6,1990
CTRA,6,1990
CRWD,6,1990
CCI,6,1990
CSX,6,1990
CMI,6,1990
CVS,6,1990
DHR,6,1990
DRI,6,1990
DVA,6,1990
DAY,6,1990
DECK,6,1990
DE,6,1990
DELL,6,1990
DAL,6,1990
DVN,6,1990
DXCM,6,1990
FANG,6,1990
DLR,6,1990
DFS,6,1990
DG,6,1990
DLTR,6,1990
D,6,1990
DPZ,6,1990
DOV,6,1990
DOW,6,1990
DHI,6,1990
DTE,6,1990
DUK,6,1990
DD,6,1990
EMN,6,1990
ETN,6,1990
EBAY,6,1990
ECL,6,1990
EIX,6,1990
EW,6,1990
EA,6,1990
ELV,6,1990
EMR,6,1990
ENPH,6,1990
ETR,6,1990
EOG,6,1990
EPAM,6,1990
EQT,6,1990
EFX,6,1990
EQIX,6,1990
EQR,6,1990
ERIE,6,1990
ESS,6,1990
EL,6,1990
EG,6,1990
EVRG,6,1990
ES,6,1990
EXC,6,1990
EXPE,6,1990
EXPD,6,1990
EXR,6,1990
XOM,6,1990
FFIV,6,1990
FDS,6,1990
FICO,6,1990
FAST,6,1990
FRT,6,1990
FDX,6,1990
FIS,6,1990
FITB,6,1990
FSLR,6,1990
FE,6,1990
FI,6,1990
FMC,6,1990
F,6,1990
FTNT,6,1990
FTV,6,1990
FOXA,6,1990
FOX,6,1990
BEN,6,1990
FCX,6,1990
GRMN,6,1990
IT,6,1990
GE,6,1990
GEHC,6,1990
GEV,6,1990
GEN,6,1990
GNRC,6,1990
GD,6,1990
GIS,6,1990
GM,6,1990
GPC,6,1990
GILD,6,1990
GPN,6,1990
GL,6,1990
GDDY,6,1990
GS,6,1990
HAL,6,1990
HIG,6,1990
HAS,6,1990
HCA,6,1990
DOC,6,1990
HSIC,6,1990
HSY,6,1990
HES,6,1990
HPE,6,1990
HLT,6,1990
HOLX,6,1990
HD,6,1990
HON,6,1990
HRL,6,1990
HST,6,1990
HWM,6,1990
HPQ,6,1990
HUBB,6,1990
HUM,6,1990
HBAN,6,1990
HII,6,1990
IBM,6,1990
IEX,6,1990
IDXX,6,1990
ITW,6,1990
INCY,6,1990
IR,6,1990
PODD,6,1990
INTC,6,1990
ICE,6,1990
IFF,6,1990
IP,6,1990
IPG,6,1990
INTU,6,1990
ISRG,6,1990
IVZ,6,1990
INVH,6,1990
IQV,6,1990
IRM,6,1990
JBHT,6,1990
JBL,6,1990
JKHY,6,1990
J,6,1990
JNJ,6,1990
JCI,6,1990
JPM,6,1990
JNPR,6,1990
K,6,1990
KVUE,6,1990
KDP,6,1990
KEY,6,1990
KEYS,6,1990
KMB,6,1990
KIM,6,1990
KMI,6,1990
KKR,6,1990
KLAC,6,1990
KHC,6,1990
KR,6,1990
LHX,6,1990
LH,6,1990
LRCX,6,1990
LW,6,1990
LVS,6,1990
LDOS,6,1990
LEN,6,1990
LLY,6,1990
LIN,6,1990
LYV,6,1990
LKQ,6,1990
LMT,6,1990
L,6,1990
LOW,6,1990
LULU,6,1990
LYB,6,1990
MTB,6,1990
MRO,6,1990
MPC,6,1990
MKTX,6,1990
MAR,6,1990
MMC,6,1990
MLM,6,1990
MAS,6,1990
MA,6,1990
MTCH,6,1990
MKC,6,1990
MCD,6,1990
MCK,6,1990
MDT,6,1990
MRK,6,1990
META,6,1990
MET,6,1990
MTD,6,1990
MGM,6,1990
MCHP,6,1990
MU,6,1990
MSFT,6,1990
MAA,6,1990
MRNA,6,1990
MHK,6,1990
MOH,6,1990
TAP,6,1990
MDLZ,6,1990
MPWR,6,1990
MNST,6,1990
MCO,6,1990
MS,6,1990
MOS,6,1990
MSI,6,1990
MSCI,6,1990
NDAQ,6,1990
NTAP,6,1990
NFLX,6,1990
NEM,6,1990
NWSA,6,1990
NWS,6,1990
NEE,6,1990
NKE,6,1990
NI,6,1990
NDSN,6,1990
NSC,6,1990
NTRS,6,1990
NOC,6,1990
NCLH,6,1990
NRG,6,1990
NUE,6,1990
NVDA,6,1990
NVR,6,1990
NXPI,6,1990
ORLY,6,1990
OXY,6,1990
ODFL,6,1990
OMC,6,1990
ON,6,1990
OKE,6,1990
ORCL,6,1990
OTIS,6,1990
PCAR,6,1990
PKG,6,1990
PLTR,6,1990
PANW,6,1990
PARA,6,1990
PH,6,1990
PAYX,6,1990
PAYC,6,1990
PYPL,6,1990
PNR,6,1990
PEP,6,1990
PFE,6,1990
PCG,6,1990
PM,6,1990
PSX,6,1990
PNW,6,1990
PNC,6,1990
POOL,6,1990
PPG,6,1990
PPL,6,1990
PFG,6,1990
PG,6,1990
PGR,6,1990
PLD,6,1990
PRU,6,1990
PEG,6,1990
PTC,6,1990
PSA,6,1990
PHM,6,1990
QRVO,6,1990
PWR,6,1990
QCOM,6,1990
DGX,6,1990
RL,6,1990
RJF,6,1990
RTX,6,1990
O,6,1990
REG,6,1990
REGN,6,1990
RF,6,1990
RSG,6,1990
RMD,6,1990
RVTY,6,1990
ROK,6,1990
ROL,6,1990
ROP,6,1990
ROST,6,1990
RCL,6,1990
SPGI,6,1990
CRM,6,1990
SBAC,6,1990
SLB,6,1990
STX,6,1990
SRE,6,1990
NOW,6,1990
SHW,6,1990
SPG,6,1990
SWKS,6,1990
SJM,6,1990
SW,6,1990
SNA,6,1990
SOLV,6,1990
SO,6,1990
LUV,6,1990
SWK,6,1990
SBUX,6,1990
STT,6,1990
STLD,6,1990
STE,6,1990
SYK,6,1990
SMCI,6,1990
SYF,6,1990
SNPS,6,1990
SYY,6,1990
TMUS,6,1990
TROW,6,1990
TTWO,6,1990
TPR,6,1990
TRGP,6,1990
TGT,6,1990
TEL,6,1990
TDY,6,1990
TFX,6,1990
TER,6,1990
TSLA,6,1990
TXN,6,1990
TXT,6,1990
TMO,6,1990
TJX,6,1990
TSCO,6,1990
TT,6,1990
TDG,6,1990
TRV,6,1990
TRMB,6,1990
TFC,6,1990
TYL,6,1990
TSN,6,1990
USB,6,1990
UBER,6,1990
UDR,6,1990
ULTA,6,1990
UNP,6,1990
UAL,6,1990
UPS,6,1990
URI,6,1990
UNH,6,1990
UHS,6,1990
VLO,6,1990
VTR,6,1990
VLTO,6,1990
VRSN,6,1990
VRSK,6,1990
VZ,6,1990
VRTX,6,1990
VTRS,6,1990
VICI,6,1990
V,6,1990
VST,6,1990
VMC,6,1990
WRB,6,1990
GWW,6,1990
WAB,6,1990
WBA,6,1990
WMT,6,1990
DIS,6,1990
WBD,6,1990
WM,6,1990
WAT,6,1990
WEC,6,1990
WFC,6,1990
WELL,6,1990
WST,6,1990
WDC,6,1990
WY,6,1990
WMB,6,1990
WTW,6,1990
WYNN,6,1990
XEL,6,1990
XYL,6,1990
YUM,6,1990
ZBRA,6,1990
ZBH,6,1990
ZTS,6,1990
MMM,7,1990
AOS,7,1990
ABT,7,1990
ABBV,7,1990
ACN,7,1990
ADBE,7,1990
AMD,7,1990
AES,7,1990
AFL,7,1990
A,7,1990
APD,7,1990
ABNB,7,1990
AKAM,7,1990
ALB,7,1990
ARE,7,1990
ALGN,7,1990
ALLE,7,1990
LNT,7,1990
ALL,7,1990
GOOGL,7,1990
GOOG,7,1990
MO,7,1990
AMZN,7,1990
AMCR,7,1990
AMTM,7,1990
AEE,7,1990
AEP,7,1990
AXP,7,1990
AIG,7,1990
AMT,7,1990
AWK,7,1990
AMP,7,1990
AME,7,1990
AMGN,7,1990
APH,7,1990
ADI,7,1990
ANSS,7,1990
AON,7,1990
APA,7,1990
AAPL,7,1990
AMAT,7,1990
APTV,7,1990
ACGL,7,1990
ADM,7,1990
ANET,7,1990
AJG,7,1990
AIZ,7,1990
T,7,1990
ATO,7,1990
ADSK,7,1990
ADP,7,1990
AZO,7,1990
AVB,7,1990
AVY,7,1990
AXON,7,1990
BKR,7,1990
BALL,7,1990
BAC,7,1990
BAX,7,1990
BDX,7,1990
BRK.B,7,1990
BBY,7,1990
TECH,7,1990
